Max_Tem,Avg_Tem,Avg_S_Pressure,Avg_Visibility,Max_Wind,Max_SWind,Avg_Wind,Sum_Rain,heat_wave_strength,week_index,Avg_humudity,Week_ending
89.6,77.17142857142858,295.88571428571424,292.2,999.9,999.9,287.95714285714286,1.14,0,138,2.295401631718094,2016-08-27
91.0,76.10000000000001,13.385714285714286,9.014285714285716,999.9,8.9,3.442857142857143,0.5,0,139,2.325776767209216,2016-09-03
91.0,77.22857142857143,11.342857142857143,9.028571428571428,999.9,14.0,5.171428571428572,0.22,1,140,2.3577218515070473,2016-09-10
91.0,70.95714285714284,16.52857142857143,9.62857142857143,999.9,9.9,3.7285714285714286,0.56,0,141,2.221922676018493,2016-09-17
87.1,72.74285714285715,13.742857142857144,8.928571428571429,999.9,8.9,2.685714285714286,0.8899999999999999,0,142,2.3726760943099863,2016-09-24
73.9,62.07142857142857,16.47142857142857,8.657142857142858,999.9,15.9,5.671428571428572,0.8200000000000001,0,143,2.337546755328822,2016-10-01
75.0,62.457142857142856,17.5,8.442857142857145,999.9,11.1,2.9857142857142853,0.0,0,144,2.4449218441949556,2016-10-08
68.0,56.01428571428571,19.314285714285717,9.171428571428573,999.9,12.0,3.257142857142857,0.78,0,145,2.161309838828576,2016-10-15
84.9,66.34285714285714,150.54285714285714,8.314285714285713,999.9,15.0,4.114285714285715,1.32,0,146,2.4231332082899932,2016-10-22
62.1,48.92857142857143,14.714285714285714,9.357142857142858,31.1,14.0,5.257142857142858,1.49,0,147,1.9146438844693396,2016-10-29
75.0,56.885714285714286,14.77142857142857,9.414285714285715,999.9,11.1,3.685714285714286,0.56,0,148,2.103084946664866,2016-11-05
66.0,50.59999999999999,13.657142857142858,9.671428571428573,999.9,15.0,4.628571428571428,0.06,0,149,1.7595405652689315,2016-11-12
64.0,52.51428571428571,9.828571428571427,9.471428571428573,999.9,14.0,3.7571428571428576,1.8099999999999998,0,150,1.8495787422327017,2016-11-19
63.0,42.300000000000004,296.68571428571425,9.042857142857143,999.9,19.0,6.171428571428571,0.9200000000000002,0,151,1.9098284765350235,2016-11-26
60.1,48.314285714285724,151.92857142857142,8.485714285714286,999.9,14.0,5.3428571428571425,3.07,0,152,2.0762457133236127,2016-12-03
48.9,39.81428571428571,14.528571428571428,9.314285714285715,999.9,11.1,5.228571428571429,0.72,0,153,1.8283017000058934,2016-12-10
46.0,32.41428571428571,15.2,8.642857142857144,999.9,14.0,4.942857142857143,0.71,0,154,1.7068275843432315,2016-12-17
57.9,37.07142857142857,19.45714285714286,9.142857142857142,999.9,15.9,4.728571428571429,0.61,0,155,1.7386052161667058,2016-12-24
60.1,41.199999999999996,156.15714285714284,9.542857142857143,28.9,12.0,5.7,0.8700000000000001,0,156,1.9155125550641277,2016-12-31
52.0,36.199999999999996,154.18571428571428,7.700000000000001,27.0,15.9,6.6571428571428575,0.8400000000000001,0,157,1.850817982927421,2017-01-07
66.0,35.75714285714286,24.0,9.242857142857144,22.0,13.0,5.457142857142857,0.9400000000000002,0,158,1.8359859583733023,2017-01-14
48.9,39.15714285714285,14.64285714285714,7.985714285714285,999.9,9.9,3.985714285714286,0.6900000000000001,0,159,2.1393935536018627,2017-01-21
54.0,41.42857142857144,711.6857142857142,8.071428571428571,38.1,24.1,8.028571428571428,2.41,0,160,2.093320221422754,2017-01-28
46.9,34.22857142857143,9.771428571428572,9.528571428571428,999.9,12.0,5.257142857142857,0.06,0,161,1.557444998794899,2017-02-04
62.1,36.68571428571429,293.8,7.871428571428572,999.9,17.1,6.114285714285714,1.46,0,162,1.8023647248458463,2017-02-11
63.0,36.31428571428571,288.3571428571429,9.342857142857143,34.0,21.0,6.828571428571428,0.5,0,163,1.7812129870533788,2017-02-18
70.0,53.05714285714286,9.5,9.557142857142855,999.9,15.0,4.757142857142857,0.0,0,164,1.97633544009102,2017-02-25
70.0,43.57142857142857,156.22857142857143,9.657142857142857,999.9,19.0,6.557142857142857,0.66,0,165,1.6867560043477998,2017-03-04
61.0,39.142857142857146,17.057142857142857,9.400000000000002,999.9,13.0,5.814285714285715,0.44999999999999996,0,166,1.4760808586300709,2017-03-11
46.9,29.271428571428576,155.08571428571435,8.842857142857143,31.1,18.1,7.5,1.9700000000000002,0,167,1.536897472196982,2017-03-18
62.1,42.285714285714285,16.97142857142857,9.971428571428572,29.9,18.1,5.885714285714286,0.08,0,168,1.4630396903917322,2017-03-25
60.1,42.857142857142854,13.428571428571427,7.014285714285713,999.9,22.9,6.571428571428571,2.65,0,169,2.2157110217607494,2017-04-01
64.9,49.01428571428571,146.28571428571428,8.571428571428571,999.9,18.1,5.957142857142857,1.94,0,170,2.0270894062627662,2017-04-08
80.1,60.128571428571426,18.099999999999998,9.957142857142857,999.9,11.1,4.0857142857142845,0.02,0,171,1.7039688031285958,2017-04-15
87.1,57.528571428571425,14.171428571428569,9.057142857142859,999.9,12.0,5.314285714285714,0.46,0,172,2.186784512497023,2017-04-22
84.9,59.699999999999996,10.299999999999999,7.171428571428573,999.9,20.0,4.571428571428571,1.42,0,173,2.369068190905213,2017-04-29
84.9,59.84285714285714,292.6714285714285,8.257142857142856,999.9,15.0,5.557142857142857,3.2,0,174,2.146741257297513,2017-05-06
70.0,53.02857142857143,150.6285714285714,9.37142857142857,999.9,14.0,4.271428571428571,0.3,0,175,2.0351202097145884,2017-05-13
91.9,69.1,7.514285714285714,9.828571428571427,28.9,15.9,5.2,1.53,1,176,2.060730642698457,2017-05-20
73.0,60.91428571428572,150.2,8.428571428571429,999.9,14.0,3.757142857142857,1.4100000000000001,0,177,2.3639103195149773,2017-05-27
79.0,63.27142857142858,10.328571428571427,9.042857142857143,999.9,11.1,3.1571428571428575,0.27,0,178,2.3067319195077567,2017-06-03
84.9,63.442857142857136,7.014285714285714,8.985714285714286,999.9,12.0,3.685714285714286,0.18,0,179,2.2561001031029506,2017-06-10
93.9,76.22857142857144,10.185714285714287,9.214285714285714,999.9,8.9,3.6285714285714286,0.29000000000000004,2,180,2.280702651191896,2017-06-17
88.0,77.32857142857142,5.799999999999999,8.685714285714285,999.9,13.0,3.5714285714285716,3.959999999999999,0,181,2.481757181810417,2017-06-24
88.0,74.44285714285714,11.042857142857143,9.885714285714286,999.9,12.0,3.6857142857142855,0.35,0,182,2.2159680148995093,2017-07-01
88.0,76.15714285714286,10.171428571428573,9.214285714285714,999.9,11.1,3.4,2.46,0,183,2.388826344113293,2017-07-08
90.0,77.01428571428572,10.37142857142857,8.871428571428572,999.9,9.9,3.5,0.35000000000000003,1,184,2.446968095794569,2017-07-15
93.9,81.39999999999999,9.828571428571431,9.871428571428572,999.9,8.0,2.5285714285714285,0.01,3,185,2.380211987243721,2017-07-22
91.9,71.41428571428571,8.799999999999999,8.742857142857144,999.9,12.0,4.042857142857143,1.37,0,186,2.537047120476497,2017-07-29
91.9,76.12857142857142,11.571428571428571,9.157142857142857,999.9,8.9,2.6285714285714286,0.54,0,187,2.3798173691711577,2017-08-05
