Max_Tem,Avg_Tem,Avg_S_Pressure,Avg_Visibility,Max_Wind,Max_SWind,Avg_Wind,Sum_Rain,heat_wave_strength,week_index,Avg_humudity,Week_ending
84.0,61.3,18.985714285714288,9.514285714285714,999.9,20.0,7.514285714285715,1.4100000000000001,0,167,2.3927900281050873,2017-03-18
86.0,73.44285714285715,15.442857142857147,9.457142857142857,44.1,28.9,7.928571428571429,1.28,0,168,2.3993587293220737,2017-03-25
87.1,72.07142857142857,6.957142857142856,9.142857142857142,27.0,22.9,8.214285714285714,1.7,0,169,2.4683972013913964,2017-04-01
88.0,70.04285714285713,9.914285714285715,9.685714285714285,999.9,22.0,7.242857142857145,0.09000000000000001,0,170,2.148457090295021,2017-04-08
84.0,71.37142857142858,14.700000000000001,9.0,27.0,19.0,7.942857142857144,1.06,0,171,2.571399367633659,2017-04-15
88.0,74.24285714285715,11.799999999999999,9.22857142857143,999.9,19.0,7.271428571428572,0.52,0,172,2.638898574219869,2017-04-22
91.0,72.94285714285715,146.82857142857142,8.742857142857144,999.9,22.9,10.657142857142857,0.0,0,173,2.341111490837895,2017-04-29
88.0,70.75714285714287,9.514285714285714,9.428571428571429,999.9,22.9,8.442857142857143,0.21000000000000002,0,174,2.090517310612769,2017-05-06
87.1,75.02857142857144,10.185714285714283,9.714285714285714,25.1,20.0,8.22857142857143,0.35000000000000003,0,175,2.4151279336959344,2017-05-13
91.0,79.05714285714285,7.5,9.942857142857141,999.9,22.9,10.357142857142858,0.01,0,176,2.5053955041686407,2017-05-20
93.0,76.78571428571429,7.857142857142857,9.414285714285713,29.9,20.0,8.257142857142856,0.25,0,177,2.482756089706275,2017-05-27
93.0,78.8,10.314285714285713,9.214285714285714,999.9,20.0,6.914285714285714,1.8,0,178,2.693925532298716,2017-06-03
93.0,77.88571428571429,6.857142857142857,9.342857142857143,999.9,27.0,5.2,3.02,0,179,2.5664654410772707,2017-06-10
96.1,83.74285714285715,8.942857142857143,9.87142857142857,999.9,27.0,8.314285714285715,0.11000000000000001,0,180,2.60188656783656,2017-06-17
96.1,83.44285714285714,148.85714285714283,9.571428571428571,999.9,22.0,8.014285714285714,0.67,0,181,2.6273328636284536,2017-06-24
93.9,81.22857142857141,11.614285714285712,9.585714285714287,999.9,17.1,7.714285714285714,3.1999999999999997,0,182,2.7088474246026157,2017-07-01
96.1,85.42857142857143,13.785714285714283,9.814285714285715,999.9,17.1,5.571428571428571,0.0,0,183,2.575125398334946,2017-07-08
96.1,82.1,13.357142857142856,9.671428571428573,999.9,19.0,4.728571428571429,2.84,0,184,2.6856628833865166,2017-07-15
97.0,83.79999999999998,12.02857142857143,9.657142857142857,999.9,20.0,3.7285714285714286,2.38,0,185,2.649460600306449,2017-07-22
100.0,86.11428571428573,11.414285714285715,9.885714285714286,999.9,17.1,5.6,1.07,1,186,2.552539637899783,2017-07-29
100.0,82.28571428571429,11.37142857142857,9.685714285714285,999.9,21.0,5.471428571428572,1.35,2,187,2.621780441651846,2017-08-05
97.0,83.1285714285714,10.914285714285713,9.342857142857143,999.9,17.1,4.414285714285714,6.3500000000000005,0,188,2.7395054024108214,2017-08-12
99.0,87.55714285714285,9.928571428571429,9.985714285714286,999.9,14.0,6.228571428571428,0.0,7,189,2.54086241647365,2017-08-19
98.1,82.97142857142856,9.885714285714286,9.871428571428572,999.9,31.1,7.2285714285714295,1.04,8,190,2.667276202720867,2017-08-26
93.0,77.35714285714286,6.185714285714285,7.071428571428571,999.9,28.9,11.571428571428573,30.37,0,191,2.687354260648404,2017-09-02
93.0,77.05714285714285,13.700000000000001,9.728571428571428,999.9,22.9,4.985714285714286,0.06,0,192,2.4296314000805497,2017-09-09
93.0,76.6857142857143,9.628571428571428,9.728571428571428,999.9,15.0,5.257142857142858,0.0,0,193,2.421693141893969,2017-09-16
93.0,80.75714285714285,10.228571428571428,9.114285714285714,999.9,17.1,4.857142857142857,0.9199999999999999,0,194,2.7310315222152783,2017-09-23
93.0,80.01428571428572,9.557142857142859,9.685714285714285,999.9,14.0,5.4,0.25,0,195,2.617609514173004,2017-09-30
91.0,77.78571428571429,11.514285714285714,9.414285714285715,999.9,15.9,5.757142857142857,2.13,0,196,2.6326814960409286,2017-10-07
93.9,78.1,10.6,8.942857142857141,999.9,15.0,4.414285714285714,0.0,0,197,2.5572038876846572,2017-10-14
91.9,71.15714285714286,15.542857142857144,9.385714285714286,999.9,18.1,6.6000000000000005,0.02,0,198,2.465812566717961,2017-10-21
82.9,64.02857142857142,14.485714285714286,9.842857142857143,999.9,31.1,6.642857142857143,1.01,0,199,2.0827498962953324,2017-10-28
88.0,69.52857142857142,11.985714285714286,9.12857142857143,999.9,15.9,4.871428571428572,1.14,0,200,2.5044524900072735,2017-11-04
89.1,68.4857142857143,15.328571428571427,9.614285714285714,999.9,15.9,7.114285714285714,0.11,0,201,2.539815123899444,2017-11-11
86.0,70.42857142857142,14.828571428571427,9.242857142857144,999.9,20.0,5.857142857142857,0.0,0,202,2.602296625656409,2017-11-18
